	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous
0	HJHEFEJI_07451	family	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX; Pyramimonas	Pyramimonas	201.8	0
0	HJHEFEJI_07455	order	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales; Nephroselmidales_X	Nephroselmidales_X	114.8	0
0	HJHEFEJI_07456	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	115.9	0
0	HJHEFEJI_07457	family	Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales; Isochrysidaceae; Isochrysis	Isochrysis	193.4	0
0	HJHEFEJI_07459	order	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX	Pyramimonadales_XX	150.2	0
0	HJHEFEJI_07461	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida	Dactylopodida	172.6	0
0	HJHEFEJI_07464	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	247.7	0
0	HJHEFEJI_07466	class	Alveolata; Ciliophora; Spirotrichea; Tintinnida	Tintinnida	152.5	0
0	HJHEFEJI_07468	division	Stramenopiles; Ochrophyta; Pelagophyceae	Pelagophyceae	82.0	0
0	HJHEFEJI_07470	order	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X	Chlamydomonadales_X	141.0	0
0	HJHEFEJI_07471	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	120.2	0
0	HJHEFEJI_07472	division	Stramenopiles; Ochrophyta	Ochrophyta	173.3	1
0	HJHEFEJI_07476	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	620.5	0
0	HJHEFEJI_07481	class	Stramenopiles; Opalozoa; Bicoecea; Anoecales	Anoecales	302.0	0
0	HJHEFEJI_07485	class	Archaeplastida; Chlorophyta; Chlorophyta_X; Chlorophyta_XX	Chlorophyta_XX	114.8	0
0	HJHEFEJI_07487	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	57.4	0
0	HJHEFEJI_07488	division	Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	108.6	0
0	HJHEFEJI_07490	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	130.2	0
0	HJHEFEJI_07492	order	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales; Chloropicaceae	Chloropicaceae	567.4	0
0	HJHEFEJI_07493	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	93.6	0
0	HJHEFEJI_07499	order	Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales; Porphyridiales_X	Porphyridiales_X	344.7	0
0	HJHEFEJI_07501	class	Stramenopiles; Ochrophyta; Pelagophyceae; Pelagomonadales	Pelagomonadales	65.1	0
0	HJHEFEJI_07505	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	140.6	0
0	HJHEFEJI_07506	division	Stramenopiles; Ochrophyta; Chrysophyceae	Chrysophyceae	107.8	0
0	HJHEFEJI_07512	division	Archaeplastida; Chlorophyta; Chloropicophyceae	Chloropicophyceae	91.3	0
0	HJHEFEJI_07513	order	Stramenopiles; Opalozoa; Bicoecea; Anoecales; Cafeteriaceae	Cafeteriaceae	244.2	0
0	HJHEFEJI_07514	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	274.6	0
0	HJHEFEJI_07515	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	88.6	0
0	HJHEFEJI_07518	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	68.2	0
0	HJHEFEJI_07520	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	174.1	0
0	HJHEFEJI_07523	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	70.1	0
0	HJHEFEJI_07525	class	Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales	Prymnesiales	234.6	0
0	HJHEFEJI_07533	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	81.3	0
0	HJHEFEJI_07534	division	Alveolata; Apicomplexa; Gregarinomorphea	Gregarinomorphea	136.3	0
0	HJHEFEJI_07540	class	Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales	Porphyridiales	122.5	0
0	HJHEFEJI_07543	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	296.2	0
0	HJHEFEJI_07544	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	392.9	0
0	HJHEFEJI_07546	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Thraustochytriales	Thraustochytriales	208.8	0
0	HJHEFEJI_07547	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	139.0	0
0	HJHEFEJI_07553	division	Stramenopiles; Opalozoa; Bicoecea	Bicoecea	120.2	0
0	HJHEFEJI_07557	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	448.7	0
0	HJHEFEJI_07560				82.0	1
0	HJHEFEJI_07562	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	93.2	0
0	HJHEFEJI_07568	order	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales	Pedinellales	79.3	0
0	HJHEFEJI_07569	class	Hacrobia; Hacrobia_X; Hacrobia_XX; Hacrobia_XXX	Hacrobia_XXX	155.2	0
0	HJHEFEJI_07573	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales	Chlorellales	328.6	0
0	HJHEFEJI_07574	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	157.5	0
0	HJHEFEJI_07575	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	193.7	0
0	HJHEFEJI_07576	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	286.6	0
0	HJHEFEJI_07577	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	123.6	0
0	HJHEFEJI_07578	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptophyceae_XXX	Cryptophyceae_XXX	201.4	0
0	HJHEFEJI_07579	class	Alveolata; Dinoflagellata; Dinophyceae; Gonyaulacales	Gonyaulacales	79.3	0
0	HJHEFEJI_07580	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	602.4	0
0	HJHEFEJI_07581	order	Alveolata; Ciliophora; Oligohymenophorea; Scuticociliatia_1; Philasterida	Philasterida	76.3	0
0	HJHEFEJI_07584	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	246.5	0
0	HJHEFEJI_07586	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	683.3	0
0	HJHEFEJI_07587	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	334.7	0
0	HJHEFEJI_07588	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales	Chlorellales	138.3	0
0	HJHEFEJI_07589	order	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales; Chlamydomonadales_X	Chlamydomonadales_X	105.1	0
0	HJHEFEJI_07592	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	193.4	0
0	HJHEFEJI_07593	class	Stramenopiles; Ochrophyta; Synchromophyceae; Synchromadales	Synchromadales	182.6	0
0	HJHEFEJI_07595	class	Hacrobia; Haptophyta; Prymnesiophyceae; Isochrysidales	Isochrysidales	94.7	0
0	HJHEFEJI_07596				143.7	1
0	HJHEFEJI_07598	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	209.9	0
0	HJHEFEJI_07599	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	246.1	0
0	HJHEFEJI_07602	order	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Mamiellaceae	Mamiellaceae	65.9	0
0	HJHEFEJI_07606				58.2	1
0	HJHEFEJI_07607	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	1066.2	0
0	HJHEFEJI_07608	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	693.7	0
0	HJHEFEJI_07609	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	69.7	0
0	HJHEFEJI_07613	division	Archaeplastida; Chlorophyta; Chlorophyceae	Chlorophyceae	105.5	0
0	HJHEFEJI_07614	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	293.1	0
0	HJHEFEJI_07615	division	Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	224.9	0
0	HJHEFEJI_07616	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales	Prasiolales	346.3	0
0	HJHEFEJI_07618	class	Stramenopiles; Opalozoa; Bicoecea; Bicoecales	Bicoecales	82.0	0
0	HJHEFEJI_07622	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	57.8	0
0	HJHEFEJI_07624	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	338.2	0
0	HJHEFEJI_07625	division	Alveolata; Ciliophora; Heterotrichea	Heterotrichea	62.0	0
0	HJHEFEJI_07626	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	227.3	0
0	HJHEFEJI_07628	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	81.6	0
0	HJHEFEJI_07630	class	Amoebozoa; Lobosa; Discosea-Flabellinia; Dactylopodida	Dactylopodida	322.8	0
0	HJHEFEJI_07634	division	Amoebozoa; Lobosa; Discosea-Flabellinia	Discosea-Flabellinia	137.9	0
0	HJHEFEJI_07635	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	107.8	0
0	HJHEFEJI_07638	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	159.8	0
0	HJHEFEJI_07639	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	190.3	0
0	HJHEFEJI_07646	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	132.1	0
0	HJHEFEJI_07655	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	167.5	0
0	HJHEFEJI_07658	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	72.4	0
0	HJHEFEJI_07662	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	108.6	0
0	HJHEFEJI_07666	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	123.6	0
0	HJHEFEJI_07684	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	206.1	0
0	HJHEFEJI_07685	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	193.4	0
0	HJHEFEJI_07688	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	90.1	0
0	HJHEFEJI_07689	class	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X	Pyramimonadales_X	363.2	0
0	HJHEFEJI_07690	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	73.6	0
0	HJHEFEJI_07693	species	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes; Glaucocystophytes_X; Gloeochaete; Gloeochaete wittrockiana	Gloeochaete wittrockiana	306.6	0
0	HJHEFEJI_07698	class	Archaeplastida; Chlorophyta; Trebouxiophyceae; Prasiolales	Prasiolales	92.0	0
0	HJHEFEJI_07714	class	Excavata; Discoba; Euglenozoa; Euglenida	Euglenida	90.9	0
0	HJHEFEJI_07718	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	117.1	0
0	HJHEFEJI_07721	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	114.8	0
0	HJHEFEJI_07725	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	137.5	0
0	HJHEFEJI_07729	class	Alveolata; Ciliophora; Heterotrichea; Heterotrichea_X	Heterotrichea_X	347.4	0
0	HJHEFEJI_07733	family	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X; Pedinellales; Pseudopedinella	Pseudopedinella	84.0	0
0	HJHEFEJI_07734	class	Excavata; Discoba; Heterolobosea; Heterolobosea_X	Heterolobosea_X	265.8	0
0	HJHEFEJI_07737	division	Hacrobia; Haptophyta; Pavlovophyceae	Pavlovophyceae	192.2	0
0	HJHEFEJI_07738	order	Archaeplastida; Chlorophyta; Trebouxiophyceae; Chlorellales; Chlorellales_X	Chlorellales_X	316.2	0
0	HJHEFEJI_07739	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	84.0	0
0	HJHEFEJI_07744	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	58.2	0
0	HJHEFEJI_07746	class	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales	Prasinococcales	219.5	0
0	HJHEFEJI_07751	division	Stramenopiles; Ochrophyta; Bacillariophyta	Bacillariophyta	84.3	0
0	HJHEFEJI_07752	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	230.7	0
0	HJHEFEJI_07755	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	100.9	0
0	HJHEFEJI_07756	order	Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiales; Chrysochromulinaceae	Chrysochromulinaceae	167.9	0
0	HJHEFEJI_07760	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	156.4	0
0	HJHEFEJI_07762	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	119.4	0
0	HJHEFEJI_07763	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	107.5	0
0	HJHEFEJI_07764	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	483.4	0
0	HJHEFEJI_07767	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	98.2	0
0	HJHEFEJI_07768	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	123.2	0
0	HJHEFEJI_07772	genus	Alveolata; Ciliophora; Heterotrichea; Heterotrichea_X; Blepharismidae; Blepharisma; Blepharisma japonicum	Blepharisma japonicum	233.8	0
0	HJHEFEJI_07780	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	59.3	0
0	HJHEFEJI_07781	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	82.0	0
0	HJHEFEJI_07782	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	191.4	0
0	HJHEFEJI_07783	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	80.5	0
0	HJHEFEJI_07785	division	Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	83.6	0
0	HJHEFEJI_07787	class	Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X	Chrysophyceae_X	167.5	0
0	HJHEFEJI_07788	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	157.5	0
0	HJHEFEJI_07790	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	163.7	0
0	HJHEFEJI_07791	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	228.0	0
0	HJHEFEJI_07795	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	58.9	0
0	HJHEFEJI_07796	class	Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	203.8	0
0	HJHEFEJI_07799	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	185.3	0
0	HJHEFEJI_07803	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	69.7	0
0	HJHEFEJI_07805	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	109.0	0
0	HJHEFEJI_07808	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	79.3	0
0	HJHEFEJI_07818	class	Amoebozoa; Conosa; Variosea; Variosea_X	Variosea_X	122.1	0
0	HJHEFEJI_07820	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	123.2	0
0	HJHEFEJI_07823	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	122.5	0
0	HJHEFEJI_07826	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	95.5	0
0	HJHEFEJI_07830	division	Amoebozoa; Lobosa	Lobosa	399.1	1
0	HJHEFEJI_07835	division	Alveolata; Dinoflagellata; Dinophyceae	Dinophyceae	112.8	0
0	HJHEFEJI_07836	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	91.3	0
0	HJHEFEJI_07837	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	67.0	0
0	HJHEFEJI_07838	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	251.1	0
0	HJHEFEJI_07839	division	Hacrobia; Cryptophyta; Cryptophyceae	Cryptophyceae	75.5	0
0	HJHEFEJI_07841	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	181.8	0
0	HJHEFEJI_07843	class	Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales	Pseudoscourfieldiales	73.2	0
0	HJHEFEJI_07845				170.6	1
0	HJHEFEJI_07847	order	Archaeplastida; Chlorophyta; Picocystophyceae; Picocystales; Picocystaceae	Picocystaceae	126.3	0
0	HJHEFEJI_07849	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	127.1	0
0	HJHEFEJI_07850	division	Archaeplastida; Chlorophyta; Palmophyllophyceae	Palmophyllophyceae	124.8	0
0	HJHEFEJI_07853	order	Alveolata; Dinoflagellata; Oxyrrhea; Oxyrrhinales; Oxyrrhinaceae	Oxyrrhinaceae	121.3	0
0	HJHEFEJI_07854	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	169.9	0
0	HJHEFEJI_07855	class	Archaeplastida; Rhodophyta; Stylonematophyceae; Porphyridiales-2	Porphyridiales-2	115.9	0
0	HJHEFEJI_07856	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	394.4	0
0	HJHEFEJI_07858	class	Opisthokonta; Choanoflagellida; Choanoflagellatea; Acanthoecida	Acanthoecida	112.8	0
0	HJHEFEJI_07859	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	94.7	0
0	HJHEFEJI_07863	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	233.8	0
0	HJHEFEJI_07864	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	119.8	0
0	HJHEFEJI_07865	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	218.0	0
0	HJHEFEJI_07870	class	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales	Mamiellales	105.5	0
0	HJHEFEJI_07871	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	262.7	0
0	HJHEFEJI_07875	class	Archaeplastida; Chlorophyta; Chloropicophyceae; Chloropicales	Chloropicales	107.8	0
0	HJHEFEJI_07881	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	377.5	0
0	HJHEFEJI_07883	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	125.9	0
0	HJHEFEJI_07887	division	Archaeplastida; Chlorophyta; Pyramimonadales	Pyramimonadales	67.4	0
0	HJHEFEJI_07888	class	Archaeplastida; Chlorophyta; Chlorophyceae; Chlamydomonadales	Chlamydomonadales	206.8	0
0	HJHEFEJI_07892	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	127.9	0
0	HJHEFEJI_07894	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	157.5	0
0	HJHEFEJI_07897	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	271.9	0
0	HJHEFEJI_07906				85.5	1
0	HJHEFEJI_07910	division	Opisthokonta; Fungi; Ascomycota	Ascomycota	174.5	0
0	HJHEFEJI_07911	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	92.4	0
0	HJHEFEJI_07913	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	67.0	0
0	HJHEFEJI_07914	class	Rhizaria; Cercozoa; Chlorarachniophyceae; Chlorarachnida	Chlorarachnida	110.5	0
0	HJHEFEJI_07916	class	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX	Ciliophora_XX	68.2	0
0	HJHEFEJI_07917	order	Alveolata; Ciliophora; Ciliophora_X; Ciliophora_XX; Ciliophora_XXX	Ciliophora_XXX	473.8	0
0	HJHEFEJI_07918	class	Archaeplastida; Chlorophyta; Palmophyllophyceae; Prasinococcales	Prasinococcales	402.1	0
0	HJHEFEJI_07919	division	Archaeplastida; Chlorophyta; Trebouxiophyceae	Trebouxiophyceae	88.6	0
0	HJHEFEJI_07920	class	Archaeplastida; Rhodophyta; Porphyridiophyceae; Porphyridiales	Porphyridiales	199.9	0
0	HJHEFEJI_07922	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	131.7	0
0	HJHEFEJI_07923	division	Archaeplastida; Glaucophyta; Glaucocystophyceae	Glaucocystophyceae	62.0	0
0	HJHEFEJI_07925	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate	Raphid-pennate	220.7	0
0	HJHEFEJI_07926	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	264.2	0
0	HJHEFEJI_07927	class	Alveolata; Dinoflagellata; Dinophyceae; Peridiniales	Peridiniales	371.3	0
0	HJHEFEJI_07928	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	211.1	0
0	HJHEFEJI_07930	class	Hacrobia; Cryptophyta; Cryptophyceae; Goniomonadales	Goniomonadales	96.7	0
0	HJHEFEJI_07931	division	Rhizaria; Cercozoa; Chlorarachniophyceae	Chlorarachniophyceae	125.2	0
0	HJHEFEJI_07932	class	Hacrobia; Haptophyta; Pavlovophyceae; Pavlovales	Pavlovales	154.8	0
0	HJHEFEJI_07933	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	324.3	0
0	HJHEFEJI_07936	order	Archaeplastida; Chlorophyta; Pyramimonadales; Pyramimonadales_X; Pyramimonadales_XX	Pyramimonadales_XX	167.9	0
0	HJHEFEJI_07937	class	Archaeplastida; Chlorophyta; Nephroselmidophyceae; Nephroselmidales	Nephroselmidales	203.4	0
0	HJHEFEJI_07938	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	72.8	0
0	HJHEFEJI_07948	family	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae; Thalassiosira	Thalassiosira	228.4	0
0	HJHEFEJI_07950	class	Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	Dictyochophyceae_X	77.4	0
0	HJHEFEJI_07951	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	125.9	0
0	HJHEFEJI_07952	order	Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae	Bathycoccaceae	75.5	0
0	HJHEFEJI_07953	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate	Araphid-pennate	471.9	0
0	HJHEFEJI_07954	class	Archaeplastida; Glaucophyta; Glaucocystophyceae; Glaucocystophytes	Glaucocystophytes	145.2	0
0	HJHEFEJI_07955	order	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Polar-centric-Mediophyceae	Polar-centric-Mediophyceae	167.9	0
0	HJHEFEJI_07959	class	Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X	Bacillariophyta_X	347.8	0
0	HJHEFEJI_07960	class	Stramenopiles; Ochrophyta; Raphidophyceae; Raphidophyceae_X	Raphidophyceae_X	171.8	0
0	HJHEFEJI_07961	class	Archaeplastida; Chlorophyta; Chlorodendrophyceae; Chlorodendrales	Chlorodendrales	164.5	0
0	HJHEFEJI_07963	class	Hacrobia; Cryptophyta; Cryptophyceae; Cryptomonadales	Cryptomonadales	126.3	0
0	HJHEFEJI_07964	class	Stramenopiles; Sagenista; Labyrinthulomycetes; Thraustochytriales	Thraustochytriales	367.1	0
0	HJHEFEJI_07966	class	Opisthokonta; Fungi; Ascomycota; Saccharomycotina	Saccharomycotina	95.1	0
0	HJHEFEJI_07967	class	Alveolata; Dinoflagellata; Dinophyceae; Gymnodiniales	Gymnodiniales	96.7	0
