	transcript_name	classification_level	full_classification	classification	max_pid	ambiguous	counts
0	HJHEFEJI_06975	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	288.9	1	
0	HJHEFEJI_06976	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gasicomitatum LMG 18811	Leuconostoc gasicomitatum LMG 18811	880.9	0	
0	HJHEFEJI_06977	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	1677.9	0	
0	HJHEFEJI_06978	class	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae	Myoviridae	136.7	0	
0	HJHEFEJI_06979	order	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae	Clostridiaceae	74.7	0	
0	HJHEFEJI_06980	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae	Leuconostocaceae	210.7	0	
0	HJHEFEJI_06982	genus	Eukaryota; Archaeplastida; Streptophyta; Brassicales; Brassicaceae; Camelineae; Arabidopsis thaliana	Arabidopsis thaliana	223.8	0	
0	HJHEFEJI_06983	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	324.7	0	
0	HJHEFEJI_06984	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	263.8	0	
0	HJHEFEJI_06987	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	634.8	0	
0	HJHEFEJI_06988	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	417.5	0	
0	HJHEFEJI_06989	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	554.3	0	
0	HJHEFEJI_06992	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	101.3	1	
0	HJHEFEJI_06993	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	606.3	0	
0	HJHEFEJI_06994	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	222.2	0	
0	HJHEFEJI_06996	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	111.7	1	
0	HJHEFEJI_06997	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	890.2	1	
0	HJHEFEJI_06998	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	867.5	1	
0	HJHEFEJI_06999	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	354.4	0	
0	HJHEFEJI_07000	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	713.0	0	
0	HJHEFEJI_07001	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	907.9	1	
0	HJHEFEJI_07002	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	340.9	1	
0	HJHEFEJI_07003	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	790.4	0	
0	HJHEFEJI_07004	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas	Xanthomonas	181.4	1	
0	HJHEFEJI_07005	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	189.9	0	
0	HJHEFEJI_07006	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	382.9	0	
0	HJHEFEJI_07007	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	157.5	1	
0	HJHEFEJI_07008	species	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Oryza sativa (japonica cultivar-group) mitochondrial	Oryza sativa (japonica cultivar-group) mitochondrial	316.2	0	
0	HJHEFEJI_07010	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	414.5	0	
0	HJHEFEJI_07011	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas	Xanthomonas	293.1	1	
0	HJHEFEJI_07012	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	345.9	0	
0	HJHEFEJI_07013	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	295.4	0	
0	HJHEFEJI_07015	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	312.0	0	
0	HJHEFEJI_07016	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	272.7	0	
0	HJHEFEJI_07018	class	Bacteria; Firmicutes; Bacilli; Lactobacillales	Lactobacillales	197.2	0	
0	HJHEFEJI_07019	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	259.6	1	
0	HJHEFEJI_07020	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	214.9	0	
0	HJHEFEJI_07021	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	571.2	1	
0	HJHEFEJI_07022	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	409.5	1	
0	HJHEFEJI_07023	family	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX	Embryophyceae_XX	139.8	0	
0	HJHEFEJI_07024	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	521.9	0	
0	HJHEFEJI_07025	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	353.2	0	
0	HJHEFEJI_07026	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	211.8	0	
0	HJHEFEJI_07027	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	569.3	0	
0	HJHEFEJI_07028	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	362.1	0	
0	HJHEFEJI_07029	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	530.4	0	
0	HJHEFEJI_07030	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	108.6	0	
0	HJHEFEJI_07032	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	449.1	0	
0	HJHEFEJI_07033	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	399.8	0	
0	HJHEFEJI_07034	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	530.8	0	
0	HJHEFEJI_07035	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus	Lactobacillus	183.7	1	
0	HJHEFEJI_07036	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	812.8	0	
0	HJHEFEJI_07037	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	412.9	0	
0	HJHEFEJI_07038	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	87.8	0	
0	HJHEFEJI_07039	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	867.5	0	
0	HJHEFEJI_07040	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	471.9	0	
0	HJHEFEJI_07041	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	409.5	1	
0	HJHEFEJI_07042	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	951.4	0	
0	HJHEFEJI_07043	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	201.8	1	
0	HJHEFEJI_07044	class	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae	Mamiellophyceae	87.0	0	
0	HJHEFEJI_07045	class	Bacteria; Firmicutes; Bacilli; Lactobacillales	Lactobacillales	312.4	0	
0	HJHEFEJI_07047	order	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X	Embryophyceae_X	278.9	0	
0	HJHEFEJI_07048	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	441.0	1	
0	HJHEFEJI_07049	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	495.7	0	
0	HJHEFEJI_07050	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	583.2	0	
0	HJHEFEJI_07051	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	710.3	0	
0	HJHEFEJI_07052	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	910.2	0	
0	HJHEFEJI_07053	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	310.8	1	
0	HJHEFEJI_07055	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	1258.4	0	
0	HJHEFEJI_07056	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	736.5	0	
0	HJHEFEJI_07057	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	409.5	0	
0	HJHEFEJI_07058	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	519.2	0	
0	HJHEFEJI_07059	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	274.6	0	
0	HJHEFEJI_07060	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	300.1	0	
0	HJHEFEJI_07061	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	100.5	0	
0	HJHEFEJI_07062	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293	75.5	0	
0	HJHEFEJI_07063	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	368.6	0	
0	HJHEFEJI_07064	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	226.1	0	
0	HJHEFEJI_07065	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	367.1	0	
0	HJHEFEJI_07066	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	157.1	0	
0	HJHEFEJI_07067	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	218.4	0	
0	HJHEFEJI_07068	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	475.3	0	
0	HJHEFEJI_07069	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus curvatus CRL 705	Lactobacillus curvatus CRL 705	594.7	0	
0	HJHEFEJI_07070	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	292.4	0	
0	HJHEFEJI_07071	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	305.8	0	
0	HJHEFEJI_07073	class	Eukaryota; Alveolata; Dinophyta; Dinophyceae	Dinophyceae	58.2	0	
0	HJHEFEJI_07074	order	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae	Enterococcaceae	340.9	0	
0	HJHEFEJI_07075	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	130.6	1	
0	HJHEFEJI_07076	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	648.7	0	
0	HJHEFEJI_07077	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus curvatus CRL 705	Lactobacillus curvatus CRL 705	219.9	0	
0	HJHEFEJI_07078	genus	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas	Xanthomonas	136.3	1	
0	HJHEFEJI_07079	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	135.2	1	
0	HJHEFEJI_07080	family	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX	Embryophyceae_XX	152.5	0	
0	HJHEFEJI_07081	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	255.8	0	
0	HJHEFEJI_07083	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	372.9	0	
0	HJHEFEJI_07084	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	196.8	0	
0	HJHEFEJI_07085	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	151.0	0	
0	HJHEFEJI_07086	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	194.5	0	
0	HJHEFEJI_07087	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc gelidum KCTC 3527	Leuconostoc gelidum KCTC 3527	933.3	0	
0	HJHEFEJI_07088	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	174.5	0	
0	HJHEFEJI_07089	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	613.2	0	
0	HJHEFEJI_07090	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	714.1	0	
0	HJHEFEJI_07091	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	269.6	0	
0	HJHEFEJI_07092	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	890.6	0	
0	HJHEFEJI_07093	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	776.9	0	
0	HJHEFEJI_07094	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	951.8	0	
0	HJHEFEJI_07095	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	555.4	0	
0	HJHEFEJI_07096	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	589.0	0	
0	HJHEFEJI_07097	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	483.4	0	
0	HJHEFEJI_07098	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides subsp. mesenteroides J18	Leuconostoc mesenteroides subsp. mesenteroides J18	148.3	0	
0	HJHEFEJI_07099	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	141.4	0	
0	HJHEFEJI_07100	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Weissella; Weissella koreensis KACC 15510	Weissella koreensis KACC 15510	1100.9	0	
0	HJHEFEJI_07101	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	376.3	0	
0	HJHEFEJI_07102	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc pseudomesenteroides KCTC 3652	Leuconostoc pseudomesenteroides KCTC 3652	156.4	0	
0	HJHEFEJI_07103	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	197.6	0	
0	HJHEFEJI_07104	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	183.7	0	
0	HJHEFEJI_07105	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	516.5	0	
0	HJHEFEJI_07106	order	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X	Embryophyceae_X	82.4	0	
0	HJHEFEJI_07107	genus	Eukaryota; Archaeplastida; Streptophyta; Embryophyceae; Embryophyceae_X; Embryophyceae_XX; Brachypodium distachyon	Brachypodium distachyon	258.5	0	
0	HJHEFEJI_07108	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	131.0	0	
0	HJHEFEJI_07109	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc citreum KM20	Leuconostoc citreum KM20	243.8	0	
0	HJHEFEJI_07110	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc carnosum JB16	Leuconostoc carnosum JB16	528.5	0	
0	HJHEFEJI_07111	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	247.3	1	
0	HJHEFEJI_07112	genus	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc	Leuconostoc	220.7	1	
0	HJHEFEJI_07114	class	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae	Myoviridae	256.9	0	
0	HJHEFEJI_07117	class	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae	Myoviridae	149.4	0	
0	HJHEFEJI_07121	class	Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae	Myoviridae	147.9	0	
0	HJHEFEJI_07124	species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K	1180.2	0	
